country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-11-2025 23:00:00",18.910000,72.820000,NH3,3,3,3
India,Maharashtra,Mumbai,"Colaba, Mumbai - MPCB","15-11-2025 23:00:00",18.910000,72.820000,CO,26,29,27
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-11-2025 23:00:00",19.04946,72.9230,CO,4,108,48
India,Maharashtra,Mumbai,"Deonar, Mumbai - IITM","15-11-2025 23:00:00",19.04946,72.9230,OZONE,2,51,36
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-11-2025 23:00:00",19.083694,72.920967,PM10,148,245,184
India,Maharashtra,Mumbai,"Ghatkopar, Mumbai - BMC","15-11-2025 23:00:00",19.083694,72.920967,SO2,4,14,7
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","15-11-2025 23:00:00",24.2613009,80.7231783,PM10,NA,NA,NA
India,"Madhya Pradesh",Maihar,"Sahilara, Maihar - KJS Cements","15-11-2025 23:00:00",24.2613009,80.7231783,NO2,NA,NA,NA
India,"Madhya Pradesh",Mandideep,"Sector-D Industrial Area, Mandideep - MPPCB","15-11-2025 23:00:00",23.108440,77.511428,NO2,47,194,104
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-11-2025 23:00:00",22.624758,75.675238,NH3,2,5,3
India,"Madhya Pradesh",Pithampur,"Sector-2 Industrial Area, Pithampur - MPPCB","15-11-2025 23:00:00",22.624758,75.675238,SO2,NA,NA,NA
India,"Madhya Pradesh",Ratlam,"Shasthri Nagar, Ratlam - IPCA Lab","15-11-2025 23:00:00",23.331731,75.045981,PM10,53,156,109
India,"Madhya Pradesh",Sagar,"Civil Lines, Sagar - MPPCB","15-11-2025 23:00:00",23.838586,78.759431,NH3,1,4,2
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-11-2025 23:00:00",19.309073,73.057223,PM2.5,64,211,119
India,Maharashtra,Bhiwandi,"Gokul Nagar, Bhiwandi - MPCB","15-11-2025 23:00:00",19.309073,73.057223,OZONE,14,95,60
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-11-2025 23:00:00",19.786089,72.757971,CO,14,78,44
India,Maharashtra,Boisar,"Khaira, Boisar - MPCB","15-11-2025 23:00:00",19.786089,72.757971,OZONE,40,41,41
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-11-2025 23:00:00",19.962900,79.298714,PM10,117,228,165
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-11-2025 23:00:00",19.962900,79.298714,NH3,2,2,2
India,Maharashtra,Chandrapur,"Chauhan Colony, Chandrapur - MPCB","15-11-2025 23:00:00",19.962900,79.298714,OZONE,20,20,20
India,Maharashtra,Chandrapur,"MIDC Khutala, Chandrapur - MPCB","15-11-2025 23:00:00",19.9775302,79.2337086,NO2,NA,NA,NA
India,Maharashtra,Mumbai,"Borivali East, Mumbai - IITM","15-11-2025 23:00:00",19.23241,72.86895,OZONE,25,162,91
India,Maharashtra,Mumbai,"Borivali East, Mumbai - MPCB","15-11-2025 23:00:00",19.2243333,72.8658113,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","15-11-2025 23:00:00",18.9767,72.8380,PM2.5,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","15-11-2025 23:00:00",18.9767,72.8380,NH3,NA,NA,NA
India,Maharashtra,Mumbai,"Byculla, Mumbai - BMC","15-11-2025 23:00:00",18.9767,72.8380,SO2,NA,NA,NA
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-11-2025 23:00:00",19.0364585,72.8954371,PM2.5,108,227,174
India,Maharashtra,Mumbai,"Chembur, Mumbai - MPCB","15-11-2025 23:00:00",19.0364585,72.8954371,PM10,94,153,122
India,Maharashtra,Malegaon,"Mahesh Nagar, Malegaon - MPCB","15-11-2025 23:00:00",20.555712,74.529236,PM2.5,NA,NA,NA
India,Maharashtra,Mira-Bhayandar,"Bhayandar West, Mira-Bhayandar - MPCB","15-11-2025 23:00:00",19.296481,72.840923,CO,14,62,29
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - IITM","15-11-2025 23:00:00",19.053536,72.84643,NH3,22,77,40
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-11-2025 23:00:00",19.065931,72.862131,PM2.5,57,145,111
India,Maharashtra,Mumbai,"Bandra Kurla Complex, Mumbai - MPCB","15-11-2025 23:00:00",19.065931,72.862131,SO2,2,10,5
India,Maharashtra,Dhule,"Deopur, Dhule - MPCB","15-11-2025 23:00:00",20.918946,74.776388,OZONE,15,34,23
India,Maharashtra,Jalna,"Old MIDC, Jalna - MPCB","15-11-2025 23:00:00",19.854616,75.905894,NO2,38,46,43
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-11-2025 23:00:00",19.25292,73.142019,NO2,36,36,36
India,Maharashtra,Kalyan,"Khadakpada, Kalyan - MPCB","15-11-2025 23:00:00",19.25292,73.142019,OZONE,9,9,9
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-11-2025 23:00:00",21.14472,79.107595,NH3,3,9,4
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-11-2025 23:00:00",21.14472,79.107595,SO2,17,106,42
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-11-2025 23:00:00",21.14472,79.107595,CO,31,145,86
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-11-2025 23:00:00",21.152875,79.0517531,PM10,108,167,130
India,Maharashtra,Nagpur,"Opp GPO Civil Lines, Nagpur - MPCB","15-11-2025 23:00:00",21.152875,79.0517531,OZONE,2,88,41
India,Maharashtra,Nagpur,"Ram Nagar, Nagpur - MPCB","15-11-2025 23:00:00",21.143383,79.048912,NO2,13,74,30
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-11-2025 23:00:00",19.173852,77.296291,PM2.5,105,302,184
India,Maharashtra,Nanded,"Sneh Nagar, Nanded - MPCB","15-11-2025 23:00:00",19.173852,77.296291,CO,20,28,22
India,Maharashtra,"Navi Mumbai","Tondare-Taloja, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.0630,73.1209,CO,30,30,30
India,Maharashtra,Parbhani,"Masoom Colony, Parbhani - MPCB","15-11-2025 23:00:00",19.265594,76.761463,NO2,28,90,46
India,Maharashtra,Pimpri-Chinchwad,"Gavalinagar, Pimpri Chinchwad - MPCB","15-11-2025 23:00:00",18.63673,73.82487,CO,28,104,56
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-11-2025 23:00:00",18.59051,73.77946,NH3,NA,NA,NA
India,Maharashtra,Pimpri-Chinchwad,"Park Street Wakad, Pimpri Chinchwad - MPCB","15-11-2025 23:00:00",18.59051,73.77946,CO,107,112,109
India,Maharashtra,Pimpri-Chinchwad,"Savta Mali Nagar, Pimpri-Chinchwad - IITM","15-11-2025 23:00:00",18.614767,73.799516,NO2,29,141,82
India,Maharashtra,Mumbai,"Kandivali West, Mumbai - BMC","15-11-2025 23:00:00",19.215859,72.831718,PM2.5,76,184,103
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-11-2025 23:00:00",19.0632143,72.8456324,PM2.5,108,305,176
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-11-2025 23:00:00",19.0632143,72.8456324,SO2,3,4,3
India,Maharashtra,Mumbai,"Kherwadi_Bandra East, Mumbai - MPCB","15-11-2025 23:00:00",19.0632143,72.8456324,CO,16,56,28
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-11-2025 23:00:00",19.1653323,72.922099,PM10,NA,NA,NA
India,Maharashtra,Mumbai,"Khindipada-Bhandup West, Mumbai - IITM","15-11-2025 23:00:00",19.1653323,72.922099,NH3,1,3,2
India,Maharashtra,Mumbai,"Kurla, Mumbai - MPCB","15-11-2025 23:00:00",19.0863,72.8888,SO2,36,37,37
India,Maharashtra,Mumbai,"Malad West, Mumbai - IITM","15-11-2025 23:00:00",19.19709,72.82204,CO,10,106,44
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-11-2025 23:00:00",19.1878657,72.8304069,SO2,15,16,15
India,Maharashtra,Mumbai,"Mindspace-Malad West, Mumbai - MPCB","15-11-2025 23:00:00",19.1878657,72.8304069,OZONE,4,87,58
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-11-2025 23:00:00",18.897756,72.813320,NO2,42,194,84
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-11-2025 23:00:00",18.897756,72.813320,SO2,13,44,26
India,Maharashtra,Mumbai,"Navy Nagar-Colaba, Mumbai - IITM","15-11-2025 23:00:00",18.897756,72.813320,CO,9,53,21
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","15-11-2025 23:00:00",19.137500,72.915056,PM2.5,77,194,124
India,Maharashtra,Nashik,"MIDC Ambad, Nashik - MPCB","15-11-2025 23:00:00",19.950220,73.731480,PM10,89,160,117
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-11-2025 23:00:00",19.9591346,73.7788008,PM10,80,131,111
India,Maharashtra,Nashik,"Pandav Nagari, Nashik - MPCB","15-11-2025 23:00:00",19.9591346,73.7788008,SO2,2,9,5
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.090337,73.014232,NO2,10,67,39
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.090337,73.014232,NH3,1,13,7
India,Maharashtra,"Navi Mumbai","Kopripada-Vashi, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.090337,73.014232,CO,13,61,27
India,Maharashtra,Mumbai,"Worli, Mumbai - MPCB","15-11-2025 23:00:00",18.9936162,72.8128113,SO2,18,27,21
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-11-2025 23:00:00",21.121801,79.04952,NO2,10,113,32
India,Maharashtra,Nagpur,"Ambazari, Nagpur - MPCB","15-11-2025 23:00:00",21.121801,79.04952,OZONE,2,116,55
India,Maharashtra,Nagpur,"Mahal, Nagpur - MPCB","15-11-2025 23:00:00",21.14472,79.107595,PM10,85,357,135
India,Maharashtra,"Navi Mumbai","Mahape, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.1135051,73.008978,NO2,33,36,35
India,Maharashtra,"Navi Mumbai","Nerul, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.008751,73.016620,SO2,20,20,20
India,Maharashtra,"Navi Mumbai","Sector-2E Kalamboli, Navi Mumbai - MPCB","15-11-2025 23:00:00",19.02579,73.10297,OZONE,1,66,33
India,Maharashtra,Mumbai,"Powai, Mumbai - MPCB","15-11-2025 23:00:00",19.137500,72.915056,OZONE,9,9,9
India,Maharashtra,Mumbai,"Sewri, Mumbai - BMC","15-11-2025 23:00:00",19.000084,72.856730,OZONE,80,296,296
India,Maharashtra,Mumbai,"Shivaji Nagar, Mumbai - BMC","15-11-2025 23:00:00",19.060498,72.923356,SO2,9,18,14
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","15-11-2025 23:00:00",18.605770,73.749976,PM2.5,NA,NA,NA
India,Maharashtra,Pune,"Bhumkar Nagar, Pune - IITM","15-11-2025 23:00:00",18.605770,73.749976,PM10,NA,NA,NA
India,Maharashtra,Pune,"Mhada Colony, Pune - IITM","15-11-2025 23:00:00",18.573040,73.927715,PM10,123,197,160
India,Maharashtra,Pune,"Panchawati_Pashan, Pune - IITM","15-11-2025 23:00:00",18.536457,73.805454,CO,14,48,26
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-11-2025 23:00:00",18.530085,73.849598,PM2.5,115,302,195
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-11-2025 23:00:00",18.530085,73.849598,SO2,8,28,16
India,Maharashtra,Pune,"Revenue Colony-Shivajinagar, Pune - IITM","15-11-2025 23:00:00",18.530085,73.849598,OZONE,1,68,23
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-11-2025 23:00:00",18.664282,73.763966,PM2.5,55,180,114
India,Maharashtra,Pune,"Transport Nagar-Nigdi, Pune - IITM","15-11-2025 23:00:00",18.664282,73.763966,NO2,34,162,88
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-11-2025 23:00:00"," 16.5038",74.3623,PM10,124,232,163
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-11-2025 23:00:00"," 16.5038",74.3623,NO2,20,59,34
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-11-2025 23:00:00"," 16.5038",74.3623,NH3,2,4,3
India,Maharashtra,Sangli,"Vijay Nagar, Sangli - MPCB","15-11-2025 23:00:00"," 16.5038",74.3623,OZONE,11,59,55
India,Maharashtra,Solapur,"Dnyaneshwar Nagar, Solapur - MPCB","15-11-2025 23:00:00",17.6336264,75.9132495,PM10,88,137,111
India,Maharashtra,Ulhasnagar,"Sidhi Vinayak Nagar, Ulhasnagar - MPCB","15-11-2025 23:00:00",19.235581,73.159121,NH3,3,8,6
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-11-2025 23:00:00",19.4458210,72.7988231,NH3,1,3,2
India,Maharashtra,Virar,"Bolinj, Virar - MPCB","15-11-2025 23:00:00",19.4458210,72.7988231,OZONE,9,71,63
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-11-2025 23:00:00",25.5586,91.8985,NO2,NA,NA,NA
India,Meghalaya,Shillong,"Lumpyngngad, Shillong - Meghalaya PCB","15-11-2025 23:00:00",25.5586,91.8985,SO2,6,7,6
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-11-2025 23:00:00",25.6635413,94.0989878,PM2.5,1,184,75
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-11-2025 23:00:00",25.6635413,94.0989878,PM10,15,126,71
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","15-11-2025 23:00:00",25.6635413,94.0989878,OZONE,6,16,13
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-11-2025 23:00:00",20.94185,86.11510,OZONE,28,195,98
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-11-2025 23:00:00","20.48891     ","85.84768     ",CO,40,123,80
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","15-11-2025 23:00:00","20.48891     ","85.84768     ",OZONE,3,171,83
India,Odisha,Nayagarh,"Dabuna, Nayagarh - OSPCB","15-11-2025 23:00:00",21.847279,85.416905,PM10,60,103,87
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-11-2025 23:00:00",22.265816,86.174829,NH3,1,1,1
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-11-2025 23:00:00",22.265816,86.174829,SO2,7,13,9
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","15-11-2025 23:00:00",22.265816,86.174829,OZONE,17,43,32
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","15-11-2025 23:00:00",20.240790,85.836784,OZONE,5,301,127
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","15-11-2025 23:00:00",20.34652,85.81630,PM2.5,123,341,217
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","15-11-2025 23:00:00",22.06156703,85.47409613,PM2.5,68,96,78
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","15-11-2025 23:00:00",21.8004996,83.8396977,PM2.5,41,296,78
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","15-11-2025 23:00:00",21.8004996,83.8396977,NO2,3,52,18
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","15-11-2025 23:00:00",20.94185,86.11510,PM10,95,163,119
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-11-2025 23:00:00",17.65439,75.90649,NH3,2,10,4
India,Maharashtra,Solapur,"Ratandeep Housing Society, Solapur - MPCB","15-11-2025 23:00:00",17.65439,75.90649,OZONE,16,95,60
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-11-2025 23:00:00",19.26777,72.97182,NO2,13,106,54
India,Maharashtra,Thane,"Kasarvadavali, Thane - MPCB","15-11-2025 23:00:00",19.26777,72.97182,CO,10,59,34
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-11-2025 23:00:00",19.222279,72.957979,PM2.5,33,78,56
India,Maharashtra,Thane,"Upvan Fort, Thane - MPCB","15-11-2025 23:00:00",19.222279,72.957979,SO2,1,3,2
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-11-2025 23:00:00",30.349388,76.366642,PM10,93,175,141
India,Punjab,Patiala,"Model Town, Patiala - PPCB","15-11-2025 23:00:00",30.349388,76.366642,NO2,16,19,18
India,Punjab,Rupnagar,"Ratanpura, Rupnagar - Ambuja Cements","15-11-2025 23:00:00",31.0325454,76.5623046,SO2,10,19,14
India,Rajasthan,Ajmer,"Civil Lines,  Ajmer - RSPCB","15-11-2025 23:00:00",26.470859,74.646594,NH3,2,3,3
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","15-11-2025 23:00:00",31.620000,74.876512,PM2.5,78,270,153
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-11-2025 23:00:00","30.736056 ",76.209694,PM2.5,94,289,204
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-11-2025 23:00:00","30.736056 ",76.209694,PM10,96,165,136
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-11-2025 23:00:00","30.736056 ",76.209694,NO2,26,30,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","15-11-2025 23:00:00","30.736056 ",76.209694,CO,12,38,20
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","15-11-2025 23:00:00",22.220833,84.809444,NO2,8,40,16
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-11-2025 23:00:00",20.9360711,85.1707021,SO2,NA,NA,NA
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","15-11-2025 23:00:00",20.9360711,85.1707021,OZONE,9,20,17
India,Odisha,Tensa,"Barsua Iron Ore Mines, Tensa - OSPCB","15-11-2025 23:00:00",21.869985,85.167016,CO,36,55,49
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-11-2025 23:00:00",20.832874,85.104082,NO2,NA,NA,NA
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-11-2025 23:00:00",20.832874,85.104082,NH3,NA,NA,NA
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-11-2025 23:00:00",20.832874,85.104082,SO2,NA,NA,NA
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","15-11-2025 23:00:00",20.832874,85.104082,OZONE,2,61,37
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-11-2025 23:00:00",21.941841,86.728318,PM2.5,NA,NA,NA
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","15-11-2025 23:00:00",21.941841,86.728318,SO2,NA,NA,NA
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","15-11-2025 23:00:00",26.699557,77.898881,SO2,4,33,17
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","15-11-2025 23:00:00",26.699557,77.898881,CO,30,118,78
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","15-11-2025 23:00:00",23.837789,73.714926,PM2.5,32,197,88
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","15-11-2025 23:00:00",23.837789,73.714926,CO,10,78,44
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","15-11-2025 23:00:00",29.610750,74.283608,PM2.5,20,160,102
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","15-11-2025 23:00:00",26.902909,75.836858,PM10,79,181,116
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","15-11-2025 23:00:00",26.902909,75.836858,OZONE,18,70,46
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","15-11-2025 23:00:00",26.843698,75.766894,PM10,104,364,182
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-11-2025 23:00:00",26.912329,70.909168,CO,9,110,78
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-11-2025 23:00:00",26.912329,70.909168,OZONE,2,98,76
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","15-11-2025 23:00:00",25.344694,72.626208,NO2,16,140,54
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-11-2025 23:00:00",24.588397,76.172782,PM10,43,206,90
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-11-2025 23:00:00",24.588397,76.172782,NH3,3,6,4
India,Rajasthan,Jhalawar,"Rajlaxmi Nagar, Jhalawar - RSPCB","15-11-2025 23:00:00",24.588397,76.172782,OZONE,6,146,71
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","15-11-2025 23:00:00",28.108988,75.386577,PM10,67,359,164
India,Rajasthan,Banswara,"Rati Talai, Banswara - RSPCB","15-11-2025 23:00:00",23.555190,74.440010,NH3,4,10,6
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-11-2025 23:00:00",25.106006,76.469948,PM10,76,195,142
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","15-11-2025 23:00:00",25.106006,76.469948,NH3,6,10,8
India,Rajasthan,Barmer,"Railway Colony, Barmer - RSPCB","15-11-2025 23:00:00",25.747299,71.393989,CO,4,56,28
India,Rajasthan,Bharatpur,"Krishna Nagar, Bharatpur - RSPCB","15-11-2025 23:00:00",27.215415,77.50873,OZONE,5,220,86
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","15-11-2025 23:00:00",25.339605,74.618883,PM2.5,38,287,130
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","15-11-2025 23:00:00",26.9164092,75.7994901,NH3,5,29,9
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-11-2025 23:00:00",26.960669,75.771817,SO2,12,54,34
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","15-11-2025 23:00:00",26.960669,75.771817,OZONE,10,103,54
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","15-11-2025 23:00:00",26.9502929,75.730943,PM2.5,64,307,144
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","15-11-2025 23:00:00",26.912329,70.909168,PM10,49,210,92
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-11-2025 23:00:00",26.295810,73.082283,NO2,7,104,49
India,Rajasthan,Jodhpur,"Digari Kalan, Jodhpur - RSPCB","15-11-2025 23:00:00",26.295810,73.082283,CO,8,104,36
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-11-2025 23:00:00",26.358805,73.047444,NO2,8,95,39
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-11-2025 23:00:00",26.358805,73.047444,SO2,3,10,6
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-11-2025 23:00:00",26.358805,73.047444,CO,8,58,29
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","15-11-2025 23:00:00",26.358805,73.047444,OZONE,3,110,65
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-11-2025 23:00:00",26.506177,77.025989,PM2.5,69,325,161
India,Rajasthan,Karauli,"Satyawati Vihar, Karauli - RSPCB","15-11-2025 23:00:00",26.506177,77.025989,NH3,7,19,12
India,Rajasthan,Kota,"Dhanmandi, Kota - RSPCB","15-11-2025 23:00:00",25.164090,75.858137,CO,12,127,62
India,Rajasthan,Kota,"Shrinath Puram, Kota - RSPCB","15-11-2025 23:00:00",25.14389,75.821256,PM10,69,170,111
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-11-2025 23:00:00",27.213494,73.734444,PM2.5,20,405,136
India,Rajasthan,Nagaur,"Karni Colony, Nagaur - RSPCB","15-11-2025 23:00:00",27.213494,73.734444,NH3,7,19,13
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","15-11-2025 23:00:00",25.771061," 73.340227",CO,5,70,33
India,Rajasthan,Pratapgarh,"Pragati Nagar, Pratapgarh - RSPCB","15-11-2025 23:00:00",24.041198,74.780702,SO2,3,8,5
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-11-2025 23:00:00",25.036360,73.883502,PM2.5,17,217,63
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-11-2025 23:00:00",25.036360,73.883502,PM10,35,186,73
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","15-11-2025 23:00:00",25.036360,73.883502,SO2,2,11,6
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","15-11-2025 23:00:00",25.339605,74.618883,NH3,2,5,3
India,Rajasthan,Bhilwara,"Pratap Nagar, Bhilwara - RSPCB","15-11-2025 23:00:00",25.339605,74.618883,CO,18,111,61
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","15-11-2025 23:00:00",28.018792,73.292658,SO2,2,21,11
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-11-2025 23:00:00",25.435774,75.644272,PM2.5,35,190,80
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-11-2025 23:00:00",25.435774,75.644272,PM10,43,325,105
India,Rajasthan,Bundi,"New Colony, Bundi - RSPCB","15-11-2025 23:00:00",25.435774,75.644272,OZONE,39,145,86
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","15-11-2025 23:00:00",24.892047,74.623527,SO2,4,121,17
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","15-11-2025 23:00:00",10.7654824,79.1389968,NO2,3,4,3
India,TamilNadu,Thanjavur,"Parisutham Nagar, Thanjavur - TNPCB","15-11-2025 23:00:00",10.7654824,79.1389968,NH3,1,1,1
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","15-11-2025 23:00:00","8.816428 ",78.099039,PM10,51,102,74
India,TamilNadu,Tiruchirappalli,"St Joseph College, Tiruchirappalli - TNPCB","15-11-2025 23:00:00",10.830158,78.691849,SO2,3,11,9
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","15-11-2025 23:00:00",11.0973603,77.3228673,PM2.5,78,173,103
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","15-11-2025 23:00:00",11.0973603,77.3228673,NO2,7,9,8
India,TamilNadu,Vellore,"Vasanthapuram, Vellore - TNPCB","15-11-2025 23:00:00",12.909494,79.131861,CO,7,8,8
